CustomerID,FirstName,LastName,PhoneNumber,Email,Age,Town,County,Region,SignupDate,CustomerSegment,MarketingOptIn
C00398,Achieng,Kiptoo,254733270808,achieng.kiptoo10@gmail.com,42.0,Kakamega,Kakamega,Western,2025-02-25,Loyal,Yes
C00399,David,Achieng,0110532349 ,david.achieng11@outlook.com,,Migori,Migori,Nyanza,2022-09-07,Loyal,no
C00400,Njeri,Wekesa,0710718221,njeri.wekesa12@gmail.com,18.0,Eldoret,Uasin Gishu,Rift Valley,2025-04-18,Loyal,Yes
C00401,Habiba,Rono,+254745463463,habiba.rono13@gmail.com,48.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-05-14,Loyal,YES
C00402,Njeri,Auma,0759 175 544,njeri.auma14@outlook.com,18.0,Migori,migori,Nyanza,2022-03-01,Loyal,Yes
C00403,Emmanuel,Mutua,254110849486,emmanuel.mutua15@gmail.com,25.0,Mombasa,Mombasa,Coast,2022-01-13,Regular,Yes
C00404,Omar,Njoroge,0790826729 ,omar.njoroge16@gmail.com,46.0,Migori,Migori,Nyanza,2024-04-08,New,Y 
C00405,Abdi,Nyambura,0722690220,abdi.nyambura17@outlook.com,28.0,Kericho,Kericho,Rift Valley,2024-10-11,Regular,No
C00406,Naliaka,Auma,+254790402707,naliaka.auma18@gmail.com,33.0,Embu,Embu,Eastern,2023-06-25,Loyal,no
C00407,Grace,Rono,0701 857 157,grace.rono19@gmail.com,21.0,Karen,Nairobi,Nairobi Metro,2023-01-22,VIP,Y 
C00408,Kerubo,Odhiambo,254733481511,kerubo.odhiambo20@outlook.com,30.0,Migori,Migori,Nyanza,2022-01-03,Regular,Yes
C00409,Paul,Wekesa,0710188986 ,paul.wekesa21@gmail.com,,Embu,Embu,Eastern,2022-05-16,Loyal,Yes
C00410,Collins,Abdullahi,0790312504,collins.abdullahi22@gmail.com,32.0,Narok,Narok,Rift Valley,2024-10-13,VIP,No
C00411,Mercy,Hassan,+254768381677,mercy.hassan23@outlook.com,34.0,Bungoma,Bungoma,Western,2024-07-04,Loyal,Yes
C00412,Njeri,Abdullahi,0722 253 005,njeri.abdullahi24@gmail.com,44.0,Westlands,Nairobi,Nairobi Metro,2024-07-24,New,No
C00413,Naliaka,Mutua,254790152628,naliaka.mutua25@gmail.com,31.0,Embu,Embu,Eastern,2023-06-23,New,Y 
C00414,Anthony,Mwangi,0710984043 ,anthony.mwangi26@outlook.com,47.0,Kakamega,Kakamega,Western,2023-10-24,VIP, No
C00415,Daniel,Nyaga,0110850294,daniel.nyaga27@gmail.com,,Kericho,Kericho,Rift Valley,2023-11-23,Regular,n
C00416,Naliaka,Gitau,+254768159460,naliaka.gitau28@gmail.com,20.0,Thika,Kiambu,Nairobi Metro,2024-03-06,New,Yes
C00417,Wairimu,Adhiambo,0759 966 313,wairimu.adhiambo29@outlook.com,42.0,Kilifi,Kilifi,Coast,2024-06-25,Loyal,No
C00418,Halima,Kiptoo,254710692982,halima.kiptoo30@gmail.com,28.0,Busia,Busia,Western,2024-09-10,VIP,Yes
C00419,Abdi,Muriithi,0700859207 ,abdi.muriithi31@gmail.com,33.0,Kakamega,Kakamega,Western,2022-12-14,Regular,No
C00420,Faith,Kamau,0745122501,faith.kamau32@outlook.com,34.0,Ruiru,Kiambu,Nairobi Metro,2024-08-13,New,yes
C00421,Kelvin,Mohamed,+254768240124,kelvin.mohamed33@gmail.com,36.0,Migori,Migori,Nyanza,2022-12-02,VIP,Yes
C00422,Naliaka,Chebet,0700 342 141,naliaka.chebet34@gmail.com,26.0,Kericho,Kericho,Rift Valley,2024-03-31,VIP,Yes
C00423,Achieng,Maina,254710506927,achieng.maina35@outlook.com,43.0,Ruiru,Kiambu,Nairobi Metro,2024-07-07,Regular,Yes
C00424,Chebet,Achieng,0745117729 ,chebet.achieng36@gmail.com,42.0,Ukunda,Kwale,Coast,2025-01-03,Regular,No
C00425,Chebet,Hassan,0790858862,chebet.hassan37@gmail.com,51.0,Kisii,Kisii,Nyanza,2024-06-07,Loyal,No
C00426,Kerubo,Auma,+254733987651,kerubo.auma38@outlook.com,38.0,Eldoret,Uasin Gishu,Rift Valley,2024-12-02,Regular,No
C00427,Muthoni,Barasa,0759 522 474,muthoni.barasa39@gmail.com,39.0,Thika,Kiambu,Nairobi Metro,2025-07-20,Regular,Yes
C00428,David,Wanjiru,254733515726,david.wanjiru40@gmail.com,37.0,Nakuru,Nakuru,Rift Valley,2022-10-10,New, No
C00429,Joseph,Kilonzo,0768690563 ,joseph.kilonzo41@outlook.com,29.0,Embu,Embu,Eastern,2024-06-23,Loyal,Yes
C00430,Adhiambo,Barasa,0790942963,adhiambo.barasa42@gmail.com,42.0,Mombasa,Mombasa,Coast,2025-06-30,Regular,Yes
C00431,Akinyi,Mohamed,+254745225895,akinyi.mohamed43@gmail.com,28.0,Busia,Busia,Western,2025-05-29,Loyal,Yes
C00432,Achieng  ,Abdullahi,0701 883 524,achieng.abdullahi44@outlook.com,39.0,Nakuru,Nakuru,Rift Valley,2023-04-24,Loyal,Yes
C00433,Chebet,Kimani,254745341648,chebet.kimani45@gmail.com,21.0,Karen,Nairobi,Nairobi Metro,2023-01-08,New,y
C00434,Zainab,Nyambura,0710887086 ,zainab.nyambura46@gmail.com,,Meru,Meru,Eastern,2024-03-30,Regular,Y 
C00435,Moraa,Njoroge,0700712595,moraa.njoroge47@outlook.com,30.0,Busia,Busia,Western,2022-10-15,New,Yes
C00436,Adhiambo,Kones,+254790190451,adhiambo.kones48@gmail.com,42.0,Kilifi,Kilifi,Coast,2022-01-13,Loyal,Yes
C00437,Felix,Wanjiru,0759 851 549,felix.wanjiru49@gmail.com,28.0,Karen,nairobi,Nairobi Metro,2024-04-14,New,Yes
C00438,Nyokabi,Achieng,254700903270,nyokabi.achieng50@outlook.com,18.0,Bungoma,Bungoma,Western,2023-02-18,Loyal,No
C00439,Kevin  ,Kimani,0768351056 ,kevin.kimani51@gmail.com,200.0,Kisumu,Kisumu,Nyanza,2023-12-16,Regular,No
C00440,Anthony,Wanjiru,0790817706,anthony.wanjiru52@gmail.com,19.0,Narok,Narok,Rift Valley,2024-03-03,Loyal,NO
C00441,Emmanuel,Sang,+254110636543,emmanuel.sang53@outlook.com,28.0,Karen,Nairobi,Nairobi Metro,2024-01-09,Regular,No
C00442,Njeri,Njoroge,0722 893 128,njeri.njoroge54@gmail.com,33.0,Nakuru,Nakuru,Rift Valley,2025-04-17,Loyal,Yes
C00443,Kevin,Nyaga,254710776535,kevin.nyaga55@gmail.com,36.0,Machakos,Machakos,Eastern,2022-08-14,Loyal,No
C00444,Kelvin,Wafula,0700724752 ,kelvin.wafula56@outlook.com,38.0,Thika,Kiambu,Nairobi Metro,2023-05-06,New,Yes
C00445,Paul,Achieng,,paul.achieng57@gmail.com,37.0,Narok,Narok,Rift Valley,2022-12-16,New,Yes
C00446,Wairimu,Kariuki,+254733275265,wairimu.kariuki58@gmail.com,30.0,Eldoret,Uasin Gishu,Rift Valley,2023-08-03,Regular,No
C00447,Kerubo,Cherono,0733 494 124,kerubo.cherono59@outlook.com,33.0,Karen,Nairobi,Nairobi Metro,2024-05-16,Loyal,No
C00448,Wanjiru,Maina,254700942084,wanjiru.maina60@gmail.com,41.0,Westlands,Nairobi,Nairobi Metro,2024-12-21,Regular,No
C00449,Daniel,Otieno,0759303413 ,daniel.otieno61@gmail.com,46.0,Mombasa,Mombasa,Coast,2024-02-27,Regular,Yes
C00450,Felix,Wanjiru,0768484909,felix.wanjiru62@outlook.com,35.0,Narok,Narok,Rift Valley,2023-11-10,Regular,Yes
C00451,Felix,Ali,+254700720045,felix.ali63@gmail.com,24.0,Westlands,Nairobi,Nairobi Metro,2023-01-05,Regular,No
C00452,Faith,Maina,0110 652 511,faith.maina64@gmail.com,33.0,Busia,Busia,Western,2022-05-08,New,no
C00453,Omar,Kones,254768254327,omar.kones65@outlook.com,34.0,Mombasa,Mombasa,Coast,2025-05-14,New,No
C00454,Dennis,Mwangi,0759646833 ,dennis.mwangi66@gmail.com,37.0,Embu,Embu,Eastern,2024-05-06,Loyal,No
C00455,Anthony,Chebet,0768997404,anthony.chebet67@gmail.com,26.0,Eldoret,Uasin Gishu,Rift Valley,2022-11-13,Regular,NO
C00456,Habiba,Maina,+254790336136,habiba.maina68@outlook.com,21.0,Mombasa,Mombasa,Coast,2022-05-01,Loyal,Yes
C00457,Kelvin,Njoroge,0768 659 417,kelvin.njoroge69@gmail.com,32.0,Ukunda,Kwale,Coast,2025-07-11,Regular,yes
C00458,Achieng,Chebet,254700740337,achieng.chebet70@gmail.com,33.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-07-11,VIP,No
C00459,Muthoni,Mwangi,0700126938 ,muthoni.mwangi71@outlook.com,33.0,Narok,Narok,Rift Valley,2022-03-18,Loyal,yes
C00460,Halima,Odhiambo,0701734452,halima.odhiambo72@gmail.com,37.0,Kisumu,Kisumu,Nyanza,2023-12-01,New,No
C00461,Achieng,Odhiambo,+254710251455,achieng.odhiambo73@gmail.com,33.0,Meru,Meru,Eastern,2023-12-03,New,No
C00462,Collins,Otieno,0733 291 046,collins.otieno74@outlook.com,42.0,Ruiru,Kiambu,Nairobi Metro,2022-06-09,New,y
C00463,Yusuf,Njuguna,254768877441,yusuf.njuguna75@gmail.com,18.0,Thika,Kiambu,Nairobi Metro,2024-02-02,Loyal,n
C00464,Yusuf,Wafula,0700505231 ,yusuf.wafula76@gmail.com,23.0,Embu,Embu,Eastern,2023-02-25,New,Yes
C00465,Wairimu,Chebet,0701447292,wairimu.chebet77@outlook.com,18.0,Eldoret,Uasin Gishu,Rift Valley,2024-03-19,New,Yes
C00466,Joseph,Abdullahi,+254768297729,joseph.abdullahi78@gmail.com,18.0,Ruiru,kiambu,Nairobi Metro,2024-06-15,Loyal,No
C00467,Hassan,Cherono,0700 484 165,hassan.cherono79@gmail.com,18.0,Kilifi,Kilifi,Coast,2023-02-13,New,No
C00468,Zainab,Kamau,254700997423,zainab.kamau80@outlook.com,26.0,NYERI,Nyeri,Central,2024-09-19,Regular,no
C00469,Mercy,Mwangi,0110833462 ,mercy.mwangi81@gmail.com,45.0,Karen,Nairobi,Nairobi Metro,2023-01-09,Regular,No
C00470,Grace,Sang,0733829179,grace.sang82@gmail.com,18.0,Bungoma,Bungoma,Western,2024-01-08,Regular,No
C00471,Nyokabi,Mutua,+254768856868,nyokabi.mutua83@outlook.com,36.0,Thika,Kiambu,Nairobi Metro,2024-10-03,Regular,Yes
C00472,Anthony,Wanjiru,0745 344 912,anthony.wanjiru84@gmail.com,33.0,Narok,Narok,Rift Valley,2022-05-09,Regular,Yes
C00473,Wairimu,Rono,254768711342,wairimu.rono85@gmail.com,,Busia,Busia,Western,2023-06-07,New,No
C00474,Halima,Mutua,0710391698 ,halima.mutua86@outlook.com,38.0,Westlands,Nairobi,Nairobi Metro,2024-10-29,Regular,No
C00475,Faith,Muriithi,0710428815,faith.muriithi87@gmail.com,24.0,Migori,Migori,Nyanza,2024-11-19,Loyal,Yes
C00476,Abdi,Maina,+254768954649,abdi.maina88@gmail.com,40.0,Westlands,Nairobi,Nairobi Metro,2022-02-23,Regular,Yes
C00477,Stephen,Rono,0733 964 705,stephen.rono89@outlook.com,29.0,Karen,Nairobi,Nairobi Metro,2022-03-20,Loyal,No
C00478,Ibrahim,Barasa,254733297486,ibrahim.barasa90@gmail.com,30.0,Kakamega,Kakamega,Western,2024-07-29,VIP,Yes
C00479,Akinyi,Wanjiru,0110720644 ,akinyi.wanjiru91@gmail.com,50.0,Meru,Meru,Eastern,2022-10-31,Regular,Yes
C00480,Fatuma,Barasa,0110139578,fatuma.barasa92@outlook.com,59.0,Machakos,Machakos,Eastern,2024-08-11,New,NO
C00481,Yusuf,Mwangi,+254710645797,yusuf.mwangi93@gmail.com,28.0,Mombasa,Mombasa,Coast,2023-09-16,Regular,yes
C00482,Anthony,Nyambura,0110 997 981,anthony.nyambura94@gmail.com,41.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-05-11,Regular,Yes
C00483,Muthoni,Njuguna,254759559648,muthoni.njuguna95@outlook.com,43.0,Thika,Kiambu,Nairobi Metro,2022-10-17,New,Yes
C00484,Stephen,Sang,0110502454 ,stephen.sang96@gmail.com,18.0,Ukunda,Kwale,Coast,2024-06-06,Regular,Yes
C00485,Habiba,Wekesa,0768680239,habiba.wekesa0@gmail.com,37.0,Ruiru,Kiambu,Nairobi Metro,2022-12-14,VIP,Yes
C00486,Joseph,Mwangi,+254745736229,joseph.mwangi1@outlook.com,18.0,Migori,Migori,Nyanza,2024-10-03,Regular,YES
C00487,David,Onyango,0759 822 218,david.onyango2@gmail.com,19.0,Kisumu,Kisumu,Nyanza,2025-03-28,Regular,No
C00488,James,Kamau,254733382361,james.kamau3@gmail.com,20.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-04-21,New,n
C00489,Njeri,Chebet,0733429606 ,njeri.chebet4@outlook.com,26.0,Kericho,Kericho,Rift Valley,2024-02-19,New,Yes
C00490,Kerubo,Abdullahi,0745969115,kerubo.abdullahi5@gmail.com,34.0,Kilifi,Kilifi,Coast,2024-03-04,Regular,No
C00491,Emmanuel,Njoroge,+254790785131,emmanuel.njoroge6@gmail.com,33.0,Machakos,Machakos,Eastern,2025-07-04,Loyal,Yes
C00492,Kerubo,Abdullahi,0759 625 146,kerubo.abdullahi7@outlook.com,37.0,Ruiru,Kiambu,Nairobi Metro,2023-12-23,Loyal,No
C00493,John,Wekesa,254733633171,john.wekesa8@gmail.com,18.0,Ukunda,Kwale,Coast,2023-03-21,Regular,Yes
C00494,Anthony,Wanjiru,0759200167 ,anthony.wanjiru9@gmail.com,23.0,Kakamega,Kakamega,Western,2023-07-15,New,yes
C00495,Cherono,Auma,0733986633,cherono.auma10@outlook.com,61.0,Eldoret,Uasin Gishu,Rift Valley,2024-07-05,New,No
C00496,Moraa,Mwangi,+254759739392,moraa.mwangi11@gmail.com,36.0,Kisumu,Kisumu,Nyanza,2024-06-17,Loyal,Yes
C00497,Cherono,Hussein,0701 784 116,cherono.hussein12@gmail.com,48.0,Thika,Kiambu,Nairobi Metro,2024-08-21,New,Yes
C00498,Emmanuel,Kilonzo,254701577676,,25.0,Migori,Migori,Nyanza,2023-03-26,New,n
C00499,Samuel,Kones,0110169355 ,samuel.kones14@gmail.com,37.0,Ukunda,Kwale,Coast,2024-05-08,Regular,No
C00500,Nafula,Cherono,0790495953,nafula.cherono15@gmail.com,38.0,Murang'a,Murang'a,Central,2024-02-18,Loyal,No
C00501,Daniel,Hassan,+254790382306,daniel.hassan16@outlook.com,42.0,Murang'a,Murang'a,Central,2024-05-13,Loyal,No
C00502,Moraa,Kimani,0722 181 411,moraa.kimani17@gmail.com,19.0,Migori,Migori,Nyanza,2025-06-13,Regular,Yes
C00503,Achieng,Kimani,254701589194,achieng.kimani18@gmail.com,41.0,Busia,Busia,Western,2024-10-22,Loyal,Y 
C00504,Wanjiru,Gitau,0745920704 ,wanjiru.gitau19@outlook.com,23.0,Eldoret,Uasin Gishu,Rift Valley,2023-02-22,Regular,yes
C00505,Felix,Kilonzo,0759258865,felix.kilonzo20@gmail.com,20.0,Westlands,Nairobi,Nairobi Metro,2023-03-16,New,Yes
C00506,Habiba,Ali,+254710845186,habiba.ali21@gmail.com,18.0,Kericho,Kericho,Rift Valley,2022-12-01,VIP,Yes
C00507,Wambui,Kamau,0768 388 240,wambui.kamau22@outlook.com,44.0,Ruiru,Kiambu,Nairobi Metro,2022-01-05,VIP,Yes
C00508,Wairimu  ,Achieng,254745278398,wairimu.achieng23@gmail.com,46.0,Kisii,Kisii,Nyanza,2023-09-28,New,Yes
C00509,Abdi,Nyaga,0701249850 ,abdi.nyaga24@gmail.com,18.0,Narok,Narok,Rift Valley,2025-01-29,Regular,No
C00510,Njeri,Mwenda,0110666397,njeri.mwenda25@outlook.com,43.0,Mombasa,Mombasa,Coast,2023-02-21,Regular,Yes
C00511,Faith,Kilonzo,+254733402119,faith.kilonzo26@gmail.com,23.0,Ol Kalou,Nyandarua,Central,2025-03-29,Regular,Yes
C00512,Nafula,Otieno,0701 540 693,nafula.otieno27@gmail.com,54.0,Kisumu,Kisumu,Nyanza,2025-03-28,Regular, No
C00513,Kevin,Auma,254110717888,kevin.auma28@outlook.com,18.0,Bungoma,Bungoma,Western,2022-08-25,Regular,NO
C00514,Naliaka,Auma,0733944159 ,naliaka.auma29@gmail.com,24.0,Nakuru,Nakuru,Rift Valley,2022-12-28,Regular,No
C00515,Habiba,Onyango,0759209448,habiba.onyango30@gmail.com,18.0,Busia,Busia,Western,2024-05-15,Regular,Yes
C00516,Kelvin,Rono,+254110161178,kelvin.rono31@outlook.com,18.0,Narok,Narok,Rift Valley,2024-07-18,New,no
C00517,Anthony,Kariuki,,anthony.kariuki32@gmail.com,20.0,Westlands,Nairobi,Nairobi Metro,2022-05-09,New,Yes
C00518,Kevin,Barasa,254722838632,kevin.barasa33@gmail.com,47.0,Nakuru,Nakuru,Rift Valley,2023-12-30,Loyal,No
C00519,Wanjiru,Sang,0701248173 ,wanjiru.sang34@outlook.com,18.0,Narok,Narok,Rift Valley,2022-01-05,New,Yes
C00520,Faith,Wanjiru,0700563441,faith.wanjiru35@gmail.com,39.0,Meru,Meru,Eastern,2023-12-31,Regular,Yes
C00521,Kerubo,Muriithi,+254768359074,kerubo.muriithi36@gmail.com,18.0,Nakuru,Nakuru,Rift Valley,2022-12-18,New,YES
C00522,Naliaka,Kiptoo,0110 741 640,naliaka.kiptoo37@outlook.com,19.0,Bungoma,Bungoma,Western,2024-05-09,Regular,Yes
C00523,Abdi,Kones,254701117783,abdi.kones38@gmail.com,25.0,Westlands,Nairobi,Nairobi Metro,2025-02-21,Regular,Yes
C00524,Zainab,Njoroge,0733501541 ,zainab.njoroge39@gmail.com,53.0,Murang'a,Murang'a,Central,2022-01-01,Regular,Yes
C00525,Daniel,Wekesa,0701249220,daniel.wekesa40@outlook.com,49.0,Mombasa,Mombasa,Coast,2022-05-04,New,No
C00526,Hassan,Mohamed,+254759334617,hassan.mohamed41@gmail.com,30.0,Embu,Embu,Eastern,2023-04-19,New,Yes
C00527,Wanjiru  ,Rono,0710 444 295,wanjiru.rono42@gmail.com,47.0,Mombasa,Mombasa,Coast,2023-05-09,Loyal,No
C00528,Wairimu,Njuguna,254722623668,wairimu.njuguna43@outlook.com,45.0,Bungoma,Bungoma,Western,2024-09-13,Regular,NO
C00529,Wanjiru,Kamau,0733214977 ,wanjiru.kamau44@gmail.com,52.0,Mombasa,Mombasa,Coast,2025-06-27,Loyal,No
C00530,Michael,Wanjiru,0790364899,michael.wanjiru45@gmail.com,25.0,Kericho,Kericho,Rift Valley,2025-03-06,Regular,Yes
C00531,Faith,Wanjiru,+254733912178,faith.wanjiru46@outlook.com,42.0,Narok,Narok,Rift Valley,2023-06-05,New,No
C00532,Victor,Hassan,0700 386 930,victor.hassan47@gmail.com,44.0,Mombasa,Mombasa,Coast,2024-10-04,Regular,yes
C00533,Kelvin,Chebet,,kelvin.chebet48@gmail.com,50.0,Meru,Meru,Eastern,2022-03-07,New,Yes
C00534,Ibrahim,Mwangi,0722660640 ,ibrahim.mwangi49@outlook.com,31.0,Ruiru,Kiambu,Nairobi Metro,2025-02-20,Regular,Yes
C00535,Halima,Nyambura,0110202685,halima.nyambura50@gmail.com,34.0,Narok,Narok,Rift Valley,2024-04-03,New,No
C00536,Moraa,Rono,+254701146191,moraa.rono51@gmail.com,41.0,Ukunda,Kwale,Coast,2024-09-11,Regular,No
C00537,Collins,Mwenda,0745 676 637,collins.mwenda52@outlook.com,,Busia,Busia,Western,2024-11-20,New,YES
C00538,David,Sang,254701924248,david.sang53@gmail.com,24.0,Kisii,Kisii,Nyanza,2024-08-18,Regular,yes
C00539,Wairimu,Hassan,0759495261 ,wairimu.hassan54@gmail.com,30.0,Busia,Busia,Western,2023-08-16,Regular,Yes
C00540,James,Rono,0722146382,james.rono55@outlook.com,32.0,Ol Kalou,Nyandarua,Central,2022-12-20,Regular,No
C00541,Njeri,Mwangi,+254768465151,njeri.mwangi56@gmail.com,48.0,Karen,Nairobi,Nairobi Metro,2024-06-03,Regular,Yes
C00542,Zainab,Kimani,0700 835 315,zainab.kimani57@gmail.com,25.0,Nyeri,Nyeri,Central,2022-06-28,Regular,No
C00543,James,Wekesa,254701477702,james.wekesa58@outlook.com,29.0,Bungoma,Bungoma,Western,2023-06-02,New,Yes
C00544,Wanjiku,Muriithi,0710495115 ,wanjiku.muriithi59@gmail.com,35.0,Westlands,Nairobi,Nairobi Metro,2023-02-07,Loyal,Yes
C00545,Habiba,Rono,0701911774,habiba.rono60@gmail.com,32.0,Thika,Kiambu,Nairobi Metro,2025-06-26,Loyal,YES
C00546,Stephen,Otieno,+254701623659,stephen.otieno61@outlook.com,46.0,Kisii,Kisii,Nyanza,2022-08-24,Regular,Yes
C00547,George,Barasa,0745 710 061,george.barasa62@gmail.com,22.0,Kakamega,Kakamega,Western,2022-11-07,New,Yes
C00548,Samuel,Hassan,254701247588,samuel.hassan63@gmail.com,36.0,Nyeri,Nyeri,Central,2024-11-10,Loyal,n
C00549,Abdi,Muriithi,0710815960 ,abdi.muriithi64@outlook.com,34.0,Kericho,Kericho,Rift Valley,2024-04-27,Regular,Yes
C00550,Chebet,Wekesa,0700114322,chebet.wekesa65@gmail.com,37.0,Murang'a,Murang'a,Central,2025-05-27,Regular,Yes
C00551,Wanjiru,Rono,+254790147369,wanjiru.rono66@gmail.com,18.0,Embu,Embu,Eastern,2023-11-29,New,YES
C00552,Njeri,Rono,0710 764 748,,40.0,Kisii,Kisii,Nyanza,2023-04-19,Regular,No
C00553,Akinyi,Maina,254759941652,akinyi.maina68@gmail.com,48.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-07-12,New,Yes
C00554,Wambui,Chebet,0700436247 ,wambui.chebet69@gmail.com,30.0,Narok,Narok,Rift Valley,2025-04-27,Regular,Yes
C00555,Akinyi,Gitau,0745259845,akinyi.gitau70@outlook.com,20.0,Embu,Embu,Eastern,2022-03-28,Loyal,Yes
C00556,James,Cherono,+254768878502,james.cherono71@gmail.com,34.0,Murang'a,Murang'a,Central,2022-08-13,Loyal,Yes
C00557,Kelvin,Mwenda,0768 618 727,kelvin.mwenda72@gmail.com,18.0,Karen,Nairobi,Nairobi Metro,2022-06-08,Regular,YES
C00558,Collins,Odhiambo,254710701375,,25.0,Machakos,Machakos,Eastern,2022-12-15,Regular,Yes
C00559,Victor,Wanjiru,0722942926 ,victor.wanjiru74@gmail.com,32.0,Kisumu,Kisumu,Nyanza,2025-04-04,New,Yes
C00560,Kerubo,Hassan,0733432271,kerubo.hassan75@gmail.com,39.0,Ukunda,Kwale,Coast,2023-08-04,New,No
C00561,Faith,Cherono,+254722273538,faith.cherono76@outlook.com,35.0,Kilifi,Kilifi,Coast,2024-07-05,Regular,Yes
C00562,Wairimu,Adhiambo,0733 665 687,wairimu.adhiambo77@gmail.com,43.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-06-02,Regular,Yes
C00563,Wambui,Njuguna,254701468385,wambui.njuguna78@gmail.com,36.0,Ukunda,Kwale,Coast,2024-11-24,Loyal,y
C00564,Stephen,Gitau,0759929627 ,stephen.gitau79@outlook.com,27.0,Meru,Meru,Eastern,2023-07-25,Regular,NO
C00565,James,Wanjiru,0733433949,james.wanjiru80@gmail.com,26.0,Murang'a,Murang'a,Central,2024-02-13,Regular,Y 
C00566,Njeri,Otieno,+254768449430,njeri.otieno81@gmail.com,18.0,Busia,Busia,Western,2023-01-03,Regular,No
C00567,Victor,Barasa,0790 177 370,victor.barasa82@outlook.com,37.0,Nakuru,Nakuru,Rift Valley,2024-07-31,New,Yes
C00568,Peter,Rono,254700957804,peter.rono83@gmail.com,34.0,Machakos,Machakos,Eastern,2023-01-14,Regular,Yes
C00569,Nafula,Gitau,0710876641 ,,18.0,Kisumu,Kisumu,Nyanza,2023-07-31,Regular,Yes
C00570,Wairimu,Adhiambo,0700249844,wairimu.adhiambo85@outlook.com,19.0,Kisii,Kisii,Nyanza,2023-09-13,Regular,Yes
C00571,Paul,Auma,+254733226801,paul.auma86@gmail.com,18.0,Machakos,Machakos,Eastern,2023-10-05,Loyal,No
C00572,Felix,Wafula,0710 404 429,felix.wafula87@gmail.com,18.0,Nakuru,Nakuru,Rift Valley,2022-02-09,Loyal,Yes
C00573,Wanjiru,Ali,254722207615,wanjiru.ali88@outlook.com,36.0,Nakuru,Nakuru,Rift Valley,2023-05-16,Loyal,No
C00574,Zainab,Wafula,0722707728 ,zainab.wafula89@gmail.com,19.0,Kisii,kisii,Nyanza,2022-04-06,Regular,Yes
C00575,Anthony,Njoroge,0701983474,anthony.njoroge90@gmail.com,18.0,Eldoret,Uasin Gishu,Rift Valley,2022-01-14,New,No
C00576,Anthony,Abdullahi,+254733355335,anthony.abdullahi91@outlook.com,36.0,Meru,Meru,Eastern,2023-01-19,VIP,Yes
C00577,Wanjiru,Auma,0710 652 552,wanjiru.auma92@gmail.com,43.0,Karen,Nairobi,Nairobi Metro,2023-12-20,Regular,n
C00578,Wanjiku,Kimani,254110974966,wanjiku.kimani93@gmail.com,40.0,Migori,Migori,Nyanza,2022-05-06,New,No
C00579,Nyokabi,Kimani,0700628575 ,nyokabi.kimani94@outlook.com,33.0,Narok,Narok,Rift Valley,2022-11-26,Regular,Yes
C00580,Dennis,Ali,0759853372,dennis.ali95@gmail.com,18.0,Ukunda,Kwale,Coast,2024-02-27,New,Yes
C00581,Yusuf,Wanjiru,+254790214962,yusuf.wanjiru96@gmail.com,28.0,Kilifi,Kilifi,Coast,2025-03-19,Regular,Yes
C00582,Michael,Barasa,0733 753 839,michael.barasa0@outlook.com,33.0,Embu,Embu,Eastern,2023-03-26,New, No
C00583,Abdi,Abdullahi,254701345940,abdi.abdullahi1@gmail.com,19.0,Eldoret,Uasin Gishu,Rift Valley,2024-12-12,Regular,No
C00584,Brian,Maina,0768378837 ,brian.maina2@gmail.com,40.0,Kisumu,Kisumu,Nyanza,2024-09-18,New,No
C00585,Peter,Onyango,0722289810,peter.onyango3@outlook.com,25.0,Mombasa,Mombasa,Coast,2022-01-08,New,Yes
C00586,Wanjiru,Muriithi,+254700722449,wanjiru.muriithi4@gmail.com,31.0,Machakos,Machakos,Eastern,2022-06-29,Loyal,No
C00587,James,Muriithi,0110 386 975,james.muriithi5@gmail.com,38.0,Ol Kalou,Nyandarua,Central,2023-08-23,Regular,Yes
C00588,Anthony,Mwangi,254745339067,anthony.mwangi6@outlook.com,33.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-06-09,New,Yes
C00589,Nafula  ,Rono,0790575645 ,nafula.rono7@gmail.com,37.0,Narok,Narok,Rift Valley,2022-05-14,Regular,YES
C00590,Dennis,Odhiambo,0745650086,dennis.odhiambo8@gmail.com,55.0,Westlands,Nairobi,Nairobi Metro,2022-06-20,New,No
C00591,Zainab,Njuguna,+254745139670,zainab.njuguna9@outlook.com,39.0,Eldoret,Uasin Gishu,Rift Valley,2023-10-18,Loyal,No
C00592,Habiba,Sang,0110 557 845,habiba.sang10@gmail.com,47.0,Mombasa,Mombasa,Coast,2023-12-08,New,n
C00593,Ibrahim,Wanjiru,254733226600,ibrahim.wanjiru11@gmail.com,36.0,Kilifi,Kilifi,Coast,2024-02-24,New,Yes
C00594,Kelvin,Abdullahi,0768175671 ,kelvin.abdullahi12@outlook.com,37.0,Nakuru,Nakuru,Rift Valley,2022-04-16,Regular,Yes
C00595,Victor,Otieno,0790952827,victor.otieno13@gmail.com,32.0,Kilifi,Kilifi,Coast,2025-02-13,Regular,no
